year	lyear	pc8	lpc8	entry	exit	lcount	count	oto	otm	mto	mtm	unchanged
2004	2003	25111600	25111600	0	0	1	1	0	0	0	0	1
2005	2004	25111600	25111600	0	0	1	1	0	0	0	0	1
2006	2005	25111600	25111600	0	0	1	1	0	0	0	0	1
2007	2006	25111600	25111600	0	0	1	1	0	0	0	0	1
2009	2008	25112100	25112100	0	0	1	1	0	0	0	0	1
2010	2009	25112100	25112100	0	0	1	1	0	0	0	0	1
2011	2010	25112100	25112100	0	0	1	1	0	0	0	0	1
2012	2011	25112100	25112100	0	0	1	1	0	0	0	0	1
2013	2012	25112100	25112100	0	0	1	1	0	0	0	0	1
2014	2013	25112100	25112100	0	0	1	1	0	0	0	0	1
2008	2007	25112100	28112100	0	0	1	1	1	0	0	0	0
2009	2008	25112200	25112200	0	0	1	1	0	0	0	0	1
2010	2009	25112200	25112200	0	0	1	1	0	0	0	0	1
2011	2010	25112200	25112200	0	0	1	1	0	0	0	0	1
2012	2011	25112200	25112200	0	0	1	1	0	0	0	0	1
2013	2012	25112200	25112200	0	0	1	1	0	0	0	0	1
2014	2013	25112200	25112200	0	0	1	1	0	0	0	0	1
2008	2007	25112200	28112200	0	0	1	1	1	0	0	0	0
2009	2008	25112310	25112310	0	0	1	1	0	0	0	0	1
2010	2009	25112310	25112310	0	0	1	1	0	0	0	0	1
2011	2010	25112310	25112310	0	0	1	1	0	0	0	0	1
2012	2011	25112310	25112310	0	0	1	1	0	0	0	0	1
2013	2012	25112310	25112310	0	0	1	1	0	0	0	0	1
2014	2013	25112310	25112310	0	0	1	1	0	0	0	0	1
2008	2007	25112310	28112310	0	0	1	1	1	0	0	0	0
2009	2008	25112330	25112330	0	0	1	1	0	0	0	0	1
2010	2009	25112330	25112330	0	0	1	1	0	0	0	0	1
2011	2010	25112330	25112330	0	0	1	1	0	0	0	0	1
2008	2007	25112330	28112330	0	0	1	1	1	0	0	0	0
2009	2008	25112350	25112350	0	0	1	1	0	0	0	0	1
2010	2009	25112350	25112350	0	0	1	1	0	0	0	0	1
2011	2010	25112350	25112350	0	0	1	1	0	0	0	0	1
2012	2011	25112350	25112350	0	0	1	1	0	0	0	0	1
2013	2012	25112350	25112350	0	0	1	1	0	0	0	0	1
2014	2013	25112350	25112350	0	0	1	1	0	0	0	0	1
2008	2007	25112350	28112350	0	0	1	1	1	0	0	0	0
2012	2011	25112355	25112330	0	0	2	1	0	0	1	0	0
2013	2012	25112355	25112355	0	0	1	1	0	0	0	0	1
2014	2013	25112355	25112355	0	0	1	1	0	0	0	0	1
2012	2011	25112355	25112360	0	0	2	1	0	0	1	0	0
2009	2008	25112360	25112360	0	0	1	1	0	0	0	0	1
2010	2009	25112360	25112360	0	0	1	1	0	0	0	0	1
2011	2010	25112360	25112360	0	0	1	1	0	0	0	0	1
2008	2007	25112360	28112360	0	0	1	1	1	0	0	0	0
2009	2008	25112370	25112370	0	0	1	1	0	0	0	0	1
2010	2009	25112370	25112370	0	0	1	1	0	0	0	0	1
2011	2010	25112370	25112370	0	0	1	1	0	0	0	0	1
2012	2011	25112370	25112370	0	0	1	1	0	0	0	0	1
2013	2012	25112370	25112370	0	0	1	1	0	0	0	0	1
2014	2013	25112370	25112370	0	0	1	1	0	0	0	0	1
2008	2007	25112370	28112370	0	0	1	1	1	0	0	0	0
2002	2001	25121030	25121030	0	0	1	1	0	0	0	0	1
2003	2002	25121030	25121030	0	0	1	1	0	0	0	0	1
2004	2003	25121030	25121030	0	0	1	1	0	0	0	0	1
2005	2004	25121030	25121030	0	0	1	1	0	0	0	0	1
2006	2005	25121030	25121030	0	0	1	1	0	0	0	0	1
2007	2006	25121030	25121030	0	0	1	1	0	0	0	0	1
2009	2008	25121030	25121030	0	0	1	1	0	0	0	0	1
2010	2009	25121030	25121030	0	0	1	1	0	0	0	0	1
2011	2010	25121030	25121030	0	0	1	1	0	0	0	0	1
2012	2011	25121030	25121030	0	0	1	1	0	0	0	0	1
2013	2012	25121030	25121030	0	0	1	1	0	0	0	0	1
2014	2013	25121030	25121030	0	0	1	1	0	0	0	0	1
2008	2007	25121030	28121030	0	0	1	1	1	0	0	0	0
2002	2001	25121050	25121050	0	0	1	1	0	0	0	0	1
2003	2002	25121050	25121050	0	0	1	1	0	0	0	0	1
2004	2003	25121050	25121050	0	0	1	1	0	0	0	0	1
2005	2004	25121050	25121050	0	0	1	1	0	0	0	0	1
2006	2005	25121050	25121050	0	0	1	1	0	0	0	0	1
2007	2006	25121050	25121050	0	0	1	1	0	0	0	0	1
2009	2008	25121050	25121050	0	0	1	1	0	0	0	0	1
2010	2009	25121050	25121050	0	0	1	1	0	0	0	0	1
2011	2010	25121050	25121050	0	0	1	1	0	0	0	0	1
2012	2011	25121050	25121050	0	0	1	1	0	0	0	0	1
2013	2012	25121050	25121050	0	0	1	1	0	0	0	0	1
2014	2013	25121050	25121050	0	0	1	1	0	0	0	0	1
2008	2007	25121050	28121050	0	0	1	1	1	0	0	0	0
2002	2001	25121090	25121090	0	0	1	1	0	0	0	0	1
2003	2002	25121090	25121090	0	0	1	1	0	0	0	0	1
2004	2003	25121090	25121090	0	0	1	1	0	0	0	0	1
2005	2004	25121090	25121090	0	0	1	1	0	0	0	0	1
2006	2005	25121090	25121090	0	0	1	1	0	0	0	0	1
2007	2006	25121090	25121090	0	0	1	1	0	0	0	0	1
2002	2001	25131000	25131000	0	0	1	1	0	0	0	0	1
2003	2002	25131000	25131000	0	0	1	1	0	0	0	0	1
2004	2003	25131000	25131000	0	0	1	1	0	0	0	0	1
2005	2004	25131000	25131000	0	0	1	1	0	0	0	0	1
2006	2005	25131000	25131000	0	0	1	1	0	0	0	0	1
2007	2006	25131000	25131000	0	0	1	1	0	0	0	0	1
2002	2001	25132013	25132013	0	0	1	1	0	0	0	0	1
2003	2002	25132013	25132013	0	0	1	1	0	0	0	0	1
2004	2003	25132013	25132013	0	0	1	1	0	0	0	0	1
2005	2004	25132013	25132013	0	0	1	1	0	0	0	0	1
2006	2005	25132013	25132013	0	0	1	1	0	0	0	0	1
2007	2006	25132013	25132013	0	0	1	1	0	0	0	0	1
2002	2001	25132015	25132015	0	0	1	1	0	0	0	0	1
2003	2002	25132015	25132015	0	0	1	1	0	0	0	0	1
2004	2003	25132015	25132015	0	0	1	1	0	0	0	0	1
2005	2004	25132015	25132015	0	0	1	1	0	0	0	0	1
2006	2005	25132015	25132015	0	0	1	1	0	0	0	0	1
2007	2006	25132015	25132015	0	0	1	1	0	0	0	0	1
2002	2001	25132019	25132019	0	0	1	1	0	0	0	0	1
2003	2002	25132019	25132019	0	0	1	1	0	0	0	0	1
2004	2003	25132019	25132019	0	0	1	1	0	0	0	0	1
2005	2004	25132019	25132019	0	0	1	1	0	0	0	0	1
2006	2005	25132019	25132019	0	0	1	1	0	0	0	0	1
2007	2006	25132019	25132019	0	0	1	1	0	0	0	0	1
2002	2001	25132030	25132030	0	0	1	1	0	0	0	0	1
2003	2002	25132030	25132030	0	0	1	1	0	0	0	0	1
2004	2003	25132030	25132030	0	0	1	1	0	0	0	0	1
2005	2004	25132030	25132030	0	0	1	1	0	0	0	0	1
2006	2005	25132030	25132030	0	0	1	1	0	0	0	0	1
2007	2006	25132030	25132030	0	0	1	1	0	0	0	0	1
2002	2001	25132050	25132050	0	0	1	1	0	0	0	0	1
2003	2002	25132050	25132050	0	0	1	1	0	0	0	0	1
2004	2003	25132050	25132050	0	0	1	1	0	0	0	0	1
2005	2004	25132050	25132050	0	0	1	1	0	0	0	0	1
2006	2005	25132050	25132050	0	0	1	1	0	0	0	0	1
2007	2006	25132050	25132050	0	0	1	1	0	0	0	0	1
2002	2001	25132070	25132070	0	0	1	1	0	0	0	0	1
2003	2002	25132070	25132070	0	0	1	1	0	0	0	0	1
2004	2003	25132070	25132070	0	0	1	1	0	0	0	0	1
2005	2004	25132070	25132070	0	0	1	1	0	0	0	0	1
2006	2005	25132070	25132070	0	0	1	1	0	0	0	0	1
2007	2006	25132070	25132070	0	0	1	1	0	0	0	0	1
2002	2001	25132083	25132083	0	0	1	1	0	0	0	0	1
2003	2002	25132083	25132083	0	0	1	1	0	0	0	0	1
2004	2003	25132083	25132083	0	0	1	1	0	0	0	0	1
2005	2004	25132083	25132083	0	0	1	1	0	0	0	0	1
2006	2005	25132083	25132083	0	0	1	1	0	0	0	0	1
2007	2006	25132083	25132083	0	0	1	1	0	0	0	0	1
2002	2001	25132085	25132085	0	0	1	1	0	0	0	0	1
2003	2002	25132085	25132085	0	0	1	1	0	0	0	0	1
2004	2003	25132085	25132085	0	0	1	1	0	0	0	0	1
2005	2004	25132085	25132085	0	0	1	1	0	0	0	0	1
2006	2005	25132085	25132085	0	0	1	1	0	0	0	0	1
2007	2006	25132085	25132085	0	0	1	1	0	0	0	0	1
2002	2001	25132087	25132087	0	0	1	1	0	0	0	0	1
2003	2002	25132087	25132087	0	0	1	1	0	0	0	0	1
2004	2003	25132087	25132087	0	0	1	1	0	0	0	0	1
2005	2004	25132087	25132087	0	0	1	1	0	0	0	0	1
2006	2005	25132087	25132087	0	0	1	1	0	0	0	0	1
2007	2006	25132087	25132087	0	0	1	1	0	0	0	0	1
2002	2001	25133030	25133030	0	0	1	1	0	0	0	0	1
2003	2002	25133030	25133030	0	0	1	1	0	0	0	0	1
2004	2003	25133030	25133030	0	0	1	1	0	0	0	0	1
2005	2004	25133030	25133030	0	0	1	1	0	0	0	0	1
2006	2005	25133030	25133030	0	0	1	1	0	0	0	0	1
2007	2006	25133030	25133030	0	0	1	1	0	0	0	0	1
2002	2001	25133055	25133055	0	0	1	1	0	0	0	0	1
2003	2002	25133055	25133055	0	0	1	1	0	0	0	0	1
2004	2003	25133055	25133055	0	0	1	1	0	0	0	0	1
2005	2004	25133055	25133055	0	0	1	1	0	0	0	0	1
2006	2005	25133055	25133055	0	0	1	1	0	0	0	0	1
2007	2006	25133055	25133055	0	0	1	1	0	0	0	0	1
2002	2001	25133057	25133057	0	0	1	1	0	0	0	0	1
2003	2002	25133057	25133057	0	0	1	1	0	0	0	0	1
2004	2003	25133057	25133057	0	0	1	1	0	0	0	0	1
2005	2004	25133057	25133057	0	0	1	1	0	0	0	0	1
2006	2005	25133057	25133057	0	0	1	1	0	0	0	0	1
2007	2006	25133057	25133057	0	0	1	1	0	0	0	0	1
2002	2001	25133059	25133059	0	0	1	1	0	0	0	0	1
2003	2002	25133059	25133059	0	0	1	1	0	0	0	0	1
2004	2003	25133059	25133059	0	0	1	1	0	0	0	0	1
2005	2004	25133059	25133059	0	0	1	1	0	0	0	0	1
2006	2005	25133059	25133059	0	0	1	1	0	0	0	0	1
2007	2006	25133059	25133059	0	0	1	1	0	0	0	0	1
2002	2001	25133070	25133070	0	0	1	1	0	0	0	0	1
2003	2002	25133070	25133070	0	0	1	1	0	0	0	0	1
2004	2003	25133070	25133070	0	0	1	1	0	0	0	0	1
2005	2004	25133070	25133070	0	0	1	1	0	0	0	0	1
2006	2005	25133070	25133070	0	0	1	1	0	0	0	0	1
2007	2006	25133070	25133070	0	0	1	1	0	0	0	0	1
2002	2001	25134030	25134030	0	0	1	1	0	0	0	0	1
2003	2002	25134030	25134030	0	0	1	1	0	0	0	0	1
2004	2003	25134030	25134030	0	0	1	1	0	0	0	0	1
2005	2004	25134030	25134030	0	0	1	1	0	0	0	0	1
2006	2005	25134030	25134030	0	0	1	1	0	0	0	0	1
2007	2006	25134030	25134030	0	0	1	1	0	0	0	0	1
2002	2001	25134050	25134050	0	0	1	1	0	0	0	0	1
2003	2002	25134050	25134050	0	0	1	1	0	0	0	0	1
2004	2003	25134050	25134050	0	0	1	1	0	0	0	0	1
2005	2004	25134050	25134050	0	0	1	1	0	0	0	0	1
2006	2005	25134050	25134050	0	0	1	1	0	0	0	0	1
2007	2006	25134050	25134050	0	0	1	1	0	0	0	0	1
2002	2001	25134075	25134075	0	0	1	1	0	0	0	0	1
2003	2002	25134075	25134075	0	0	1	1	0	0	0	0	1
2004	2003	25134075	25134075	0	0	1	1	0	0	0	0	1
2005	2004	25134075	25134075	0	0	1	1	0	0	0	0	1
2006	2005	25134075	25134075	0	0	1	1	0	0	0	0	1
2007	2006	25134075	25134075	0	0	1	1	0	0	0	0	1
2002	2001	25134079	25134079	0	0	1	1	0	0	0	0	1
2003	2002	25134079	25134079	0	0	1	1	0	0	0	0	1
2004	2003	25134079	25134079	0	0	1	1	0	0	0	0	1
2005	2004	25134079	25134079	0	0	1	1	0	0	0	0	1
2006	2005	25134079	25134079	0	0	1	1	0	0	0	0	1
2007	2006	25134079	25134079	0	0	1	1	0	0	0	0	1
2002	2001	25135050	25135050	0	0	1	1	0	0	0	0	1
2003	2002	25135050	25135050	0	0	1	1	0	0	0	0	1
2004	2003	25135050	25135050	0	0	1	1	0	0	0	0	1
2005	2004	25135050	25135050	0	0	1	1	0	0	0	0	1
2006	2005	25135050	25135050	0	0	1	1	0	0	0	0	1
2007	2006	25135050	25135050	0	0	1	1	0	0	0	0	1
2002	2001	25135070	25135070	0	0	1	1	0	0	0	0	1
2003	2002	25135070	25135070	0	0	1	1	0	0	0	0	1
2004	2003	25135070	25135070	0	0	1	1	0	0	0	0	1
2005	2004	25135070	25135070	0	0	1	1	0	0	0	0	1
2006	2005	25135070	25135070	0	0	1	1	0	0	0	0	1
2007	2006	25135070	25135070	0	0	1	1	0	0	0	0	1
2002	2001	25136030	25136030	0	0	1	1	0	0	0	0	1
2003	2002	25136030	25136030	0	0	1	1	0	0	0	0	1
2004	2003	25136030	25136030	0	0	1	1	0	0	0	0	1
2005	2004	25136030	25136030	0	0	1	1	0	0	0	0	1
2006	2005	25136030	25136030	0	0	1	1	0	0	0	0	1
2007	2006	25136030	25136030	0	0	1	1	0	0	0	0	1
2002	2001	25136055	25136055	0	0	1	1	0	0	0	0	1
2003	2002	25136055	25136055	0	0	1	1	0	0	0	0	1
2004	2003	25136055	25136055	0	0	1	1	0	0	0	0	1
2005	2004	25136055	25136055	0	0	1	1	0	0	0	0	1
2006	2005	25136055	25136055	0	0	1	1	0	0	0	0	1
2007	2006	25136055	25136055	0	0	1	1	0	0	0	0	1
2002	2001	25136059	25136059	0	0	1	1	0	0	0	0	1
2003	2002	25136059	25136059	0	0	1	1	0	0	0	0	1
2004	2003	25136059	25136059	0	0	1	1	0	0	0	0	1
2005	2004	25136059	25136059	0	0	1	1	0	0	0	0	1
2006	2005	25136059	25136059	0	0	1	1	0	0	0	0	1
2007	2006	25136059	25136059	0	0	1	1	0	0	0	0	1
2002	2001	25136070	25136070	0	0	1	1	0	0	0	0	1
2003	2002	25136070	25136070	0	0	1	1	0	0	0	0	1
2004	2003	25136070	25136070	0	0	1	1	0	0	0	0	1
2005	2004	25136070	25136070	0	0	1	1	0	0	0	0	1
2006	2005	25136070	25136070	0	0	1	1	0	0	0	0	1
2007	2006	25136070	25136070	0	0	1	1	0	0	0	0	1
2002	2001	25137150	25137150	0	0	1	1	0	0	0	0	1
2003	2002	25137150	25137150	0	0	1	1	0	0	0	0	1
2004	2003	25137150	25137150	0	0	1	1	0	0	0	0	1
2005	2004	25137150	25137150	0	0	1	1	0	0	0	0	1
2006	2005	25137150	25137150	0	0	1	1	0	0	0	0	1
2007	2006	25137150	25137150	0	0	1	1	0	0	0	0	1
2002	2001	25137170	25137170	0	0	1	1	0	0	0	0	1
2003	2002	25137170	25137170	0	0	1	1	0	0	0	0	1
2004	2003	25137170	25137170	0	0	1	1	0	0	0	0	1
2005	2004	25137170	25137170	0	0	1	1	0	0	0	0	1
2006	2005	25137170	25137170	0	0	1	1	0	0	0	0	1
2007	2006	25137170	25137170	0	0	1	1	0	0	0	0	1
2002	2001	25137190	25137190	0	0	1	1	0	0	0	0	1
2003	2002	25137190	25137190	0	0	1	1	0	0	0	0	1
2004	2003	25137190	25137190	0	0	1	1	0	0	0	0	1
2005	2004	25137190	25137190	0	0	1	1	0	0	0	0	1
2006	2005	25137190	25137190	0	0	1	1	0	0	0	0	1
2007	2006	25137190	25137190	0	0	1	1	0	0	0	0	1
2002	2001	25137200	25137200	0	0	1	1	0	0	0	0	1
2003	2002	25137200	25137200	0	0	1	1	0	0	0	0	1
2004	2003	25137200	25137200	0	0	1	1	0	0	0	0	1
2005	2004	25137200	25137200	0	0	1	1	0	0	0	0	1
2006	2005	25137200	25137200	0	0	1	1	0	0	0	0	1
2007	2006	25137200	25137200	0	0	1	1	0	0	0	0	1
2002	2001	25137310	25137310	0	0	1	1	0	0	0	0	1
2003	2002	25137310	25137310	0	0	1	1	0	0	0	0	1
2004	2003	25137310	25137310	0	0	1	1	0	0	0	0	1
2005	2004	25137310	25137310	0	0	1	1	0	0	0	0	1
2006	2005	25137310	25137310	0	0	1	1	0	0	0	0	1
2007	2006	25137310	25137310	0	0	1	1	0	0	0	0	1
2002	2001	25137321	25137321	0	0	1	1	0	0	0	0	1
2003	2002	25137321	25137321	0	0	1	1	0	0	0	0	1
2004	2003	25137321	25137321	0	0	1	1	0	0	0	0	1
2005	2004	25137321	25137321	0	0	1	1	0	0	0	0	1
2006	2005	25137321	25137321	0	0	1	1	0	0	0	0	1
2007	2006	25137321	25137321	0	0	1	1	0	0	0	0	1
2002	2001	25137323	25137323	0	0	1	1	0	0	0	0	1
2003	2002	25137323	25137323	0	0	1	1	0	0	0	0	1
2004	2003	25137323	25137323	0	0	1	1	0	0	0	0	1
2005	2004	25137323	25137323	0	0	1	1	0	0	0	0	1
2006	2005	25137323	25137323	0	0	1	1	0	0	0	0	1
2007	2006	25137323	25137323	0	0	1	1	0	0	0	0	1
2002	2001	25137325	25137325	0	0	1	1	0	0	0	0	1
2003	2002	25137325	25137325	0	0	1	1	0	0	0	0	1
2004	2003	25137325	25137325	0	0	1	1	0	0	0	0	1
2005	2004	25137325	25137325	0	0	1	1	0	0	0	0	1
2006	2005	25137325	25137325	0	0	1	1	0	0	0	0	1
2007	2006	25137325	25137325	0	0	1	1	0	0	0	0	1
2002	2001	25137327	25137327	0	0	1	1	0	0	0	0	1
2003	2002	25137327	25137327	0	0	1	1	0	0	0	0	1
2004	2003	25137327	25137327	0	0	1	1	0	0	0	0	1
2005	2004	25137327	25137327	0	0	1	1	0	0	0	0	1
2006	2005	25137327	25137327	0	0	1	1	0	0	0	0	1
2007	2006	25137327	25137327	0	0	1	1	0	0	0	0	1
2002	2001	25137330	25137330	0	0	1	1	0	0	0	0	1
2003	2002	25137330	25137330	0	0	1	1	0	0	0	0	1
2004	2003	25137330	25137330	0	0	1	1	0	0	0	0	1
2005	2004	25137330	25137330	0	0	1	1	0	0	0	0	1
2002	2001	25137343	25137343	0	0	1	1	0	0	0	0	1
2003	2002	25137343	25137343	0	0	1	1	0	0	0	0	1
2004	2003	25137343	25137343	0	0	1	1	0	0	0	0	1
2005	2004	25137343	25137343	0	0	1	1	0	0	0	0	1
2006	2005	25137343	25137343	0	0	1	1	0	0	0	0	1
2007	2006	25137343	25137343	0	0	1	1	0	0	0	0	1
2002	2001	25137345	25137345	0	0	1	1	0	0	0	0	1
2003	2002	25137345	25137345	0	0	1	1	0	0	0	0	1
2004	2003	25137345	25137345	0	0	1	1	0	0	0	0	1
2005	2004	25137345	25137345	0	0	1	1	0	0	0	0	1
2006	2005	25137345	25137345	0	0	1	1	0	0	0	0	1
2007	2006	25137345	25137345	0	0	1	1	0	0	0	0	1
2002	2001	25137347	25137347	0	0	1	1	0	0	0	0	1
2003	2002	25137347	25137347	0	0	1	1	0	0	0	0	1
2004	2003	25137347	25137347	0	0	1	1	0	0	0	0	1
2005	2004	25137347	25137347	0	0	1	1	0	0	0	0	1
2006	2005	25137347	25137347	0	0	1	1	0	0	0	0	1
2007	2006	25137347	25137347	0	0	1	1	0	0	0	0	1
2002	2001	25137349	25137349	0	0	1	1	0	0	0	0	1
2003	2002	25137349	25137349	0	0	1	1	0	0	0	0	1
2004	2003	25137349	25137349	0	0	1	1	0	0	0	0	1
2005	2004	25137349	25137349	0	0	1	1	0	0	0	0	1
2006	2005	25137349	25137349	0	0	1	1	0	0	0	0	1
2007	2006	25137349	25137349	0	0	1	1	0	0	0	0	1
2006	2005	25137360	25137330	0	0	2	1	0	0	1	0	0
2002	2001	25137360	25137360	0	0	1	1	0	0	0	0	1
2003	2002	25137360	25137360	0	0	1	1	0	0	0	0	1
2004	2003	25137360	25137360	0	0	1	1	0	0	0	0	1
2005	2004	25137360	25137360	0	0	1	1	0	0	0	0	1
2006	2005	25137360	25137360	0	0	2	1	0	0	1	0	0
2007	2006	25137360	25137360	0	0	1	1	0	0	0	0	1
2002	2001	25137379	25137379	0	0	1	1	0	0	0	0	1
2003	2002	25137379	25137379	0	0	1	1	0	0	0	0	1
2004	2003	25137379	25137379	0	0	1	1	0	0	0	0	1
2005	2004	25137379	25137379	0	0	1	1	0	0	0	0	1
2006	2005	25137379	25137379	0	0	1	1	0	0	0	0	1
2007	2006	25137379	25137379	0	0	1	1	0	0	0	0	1
2002	2001	25211050	25211050	0	0	1	1	0	0	0	0	1
2003	2002	25211050	25211050	0	0	1	1	0	0	0	0	1
2004	2003	25211050	25211050	0	0	1	1	0	0	0	0	1
2005	2004	25211050	25211050	0	0	1	1	0	0	0	0	1
2006	2005	25211050	25211050	0	0	1	1	0	0	0	0	1
2007	2006	25211050	25211050	0	0	1	1	0	0	0	0	1
2002	2001	25211070	25211070	0	0	1	1	0	0	0	0	1
2003	2002	25211070	25211070	0	0	1	1	0	0	0	0	1
2004	2003	25211070	25211070	0	0	1	1	0	0	0	0	1
2005	2004	25211070	25211070	0	0	1	1	0	0	0	0	1
2006	2005	25211070	25211070	0	0	1	1	0	0	0	0	1
2007	2006	25211070	25211070	0	0	1	1	0	0	0	0	1
2002	2001	25211090	25211090	0	0	1	1	0	0	0	0	1
2003	2002	25211090	25211090	0	0	1	1	0	0	0	0	1
2004	2003	25211090	25211090	0	0	1	1	0	0	0	0	1
2005	2004	25211090	25211090	0	0	1	1	0	0	0	0	1
2006	2005	25211090	25211090	0	0	1	1	0	0	0	0	1
2007	2006	25211090	25211090	0	0	1	1	0	0	0	0	1
2009	2008	25211100	25211100	0	0	1	1	0	0	0	0	1
2010	2009	25211100	25211100	0	0	1	1	0	0	0	0	1
2011	2010	25211100	25211100	0	0	1	1	0	0	0	0	1
2012	2011	25211100	25211100	0	0	1	1	0	0	0	0	1
2013	2012	25211100	25211100	0	0	1	1	0	0	0	0	1
2014	2013	25211100	25211100	0	0	1	1	0	0	0	0	1
2008	2007	25211100	28221130	0	0	2	1	0	0	1	0	0
2008	2007	25211100	28221150	0	0	2	1	0	0	1	0	0
2009	2008	25211200	25211200	0	0	1	1	0	0	0	0	1
2010	2009	25211200	25211200	0	0	1	1	0	0	0	0	1
2011	2010	25211200	25211200	0	0	1	1	0	0	0	0	1
2012	2011	25211200	25211200	0	0	1	1	0	0	0	0	1
2013	2012	25211200	25211200	0	0	1	1	0	0	0	0	1
2014	2013	25211200	25211200	0	0	1	1	0	0	0	0	1
2008	2007	25211200	28221200	0	0	1	1	1	0	0	0	0
2009	2008	25211300	25211300	0	0	1	1	0	0	0	0	1
2010	2009	25211300	25211300	0	0	1	1	0	0	0	0	1
2011	2010	25211300	25211300	0	0	1	1	0	0	0	0	1
2012	2011	25211300	25211300	0	0	1	1	0	0	0	0	1
2013	2012	25211300	25211300	0	0	1	1	0	0	0	0	1
2014	2013	25211300	25211300	0	0	1	1	0	0	0	0	1
2008	2007	25211300	28221300	0	0	1	1	1	0	0	0	0
2002	2001	25212130	25212130	0	0	1	1	0	0	0	0	1
2003	2002	25212130	25212130	0	0	1	1	0	0	0	0	1
2004	2003	25212130	25212130	0	0	1	1	0	0	0	0	1
2005	2004	25212130	25212130	0	0	1	1	0	0	0	0	1
2006	2005	25212130	25212130	0	0	1	1	0	0	0	0	1
2007	2006	25212130	25212130	0	0	1	1	0	0	0	0	1
2002	2001	25212153	25212153	0	0	1	1	0	0	0	0	1
2003	2002	25212153	25212153	0	0	1	1	0	0	0	0	1
2004	2003	25212153	25212153	0	0	1	1	0	0	0	0	1
2005	2004	25212153	25212153	0	0	1	1	0	0	0	0	1
2006	2005	25212153	25212153	0	0	1	1	0	0	0	0	1
2007	2006	25212153	25212153	0	0	1	1	0	0	0	0	1
2002	2001	25212155	25212155	0	0	1	1	0	0	0	0	1
2003	2002	25212155	25212155	0	0	1	1	0	0	0	0	1
2004	2003	25212155	25212155	0	0	1	1	0	0	0	0	1
2005	2004	25212155	25212155	0	0	1	1	0	0	0	0	1
2006	2005	25212155	25212155	0	0	1	1	0	0	0	0	1
2007	2006	25212155	25212155	0	0	1	1	0	0	0	0	1
2002	2001	25212157	25212157	0	0	1	1	0	0	0	0	1
2003	2002	25212157	25212157	0	0	1	1	0	0	0	0	1
2004	2003	25212157	25212157	0	0	1	1	0	0	0	0	1
2005	2004	25212157	25212157	0	0	1	1	0	0	0	0	1
2006	2005	25212157	25212157	0	0	1	1	0	0	0	0	1
2007	2006	25212157	25212157	0	0	1	1	0	0	0	0	1
2002	2001	25212170	25212170	0	0	1	1	0	0	0	0	1
2003	2002	25212170	25212170	0	0	1	1	0	0	0	0	1
2004	2003	25212170	25212170	0	0	1	1	0	0	0	0	1
2005	2004	25212170	25212170	0	0	1	1	0	0	0	0	1
2006	2005	25212170	25212170	0	0	1	1	0	0	0	0	1
2007	2006	25212170	25212170	0	0	1	1	0	0	0	0	1
2002	2001	25212220	25212220	0	0	1	1	0	0	0	0	1
2003	2002	25212220	25212220	0	0	1	1	0	0	0	0	1
2004	2003	25212220	25212220	0	0	1	1	0	0	0	0	1
2005	2004	25212220	25212220	0	0	1	1	0	0	0	0	1
2006	2005	25212220	25212220	0	0	1	1	0	0	0	0	1
2007	2006	25212220	25212220	0	0	1	1	0	0	0	0	1
2002	2001	25212235	25212235	0	0	1	1	0	0	0	0	1
2003	2002	25212235	25212235	0	0	1	1	0	0	0	0	1
2004	2003	25212235	25212235	0	0	1	1	0	0	0	0	1
2005	2004	25212235	25212235	0	0	1	1	0	0	0	0	1
2006	2005	25212235	25212235	0	0	1	1	0	0	0	0	1
2007	2006	25212235	25212235	0	0	1	1	0	0	0	0	1
2002	2001	25212237	25212237	0	0	1	1	0	0	0	0	1
2003	2002	25212237	25212237	0	0	1	1	0	0	0	0	1
2004	2003	25212237	25212237	0	0	1	1	0	0	0	0	1
2005	2004	25212237	25212237	0	0	1	1	0	0	0	0	1
2006	2005	25212237	25212237	0	0	1	1	0	0	0	0	1
2007	2006	25212237	25212237	0	0	1	1	0	0	0	0	1
2002	2001	25212250	25212250	0	0	1	1	0	0	0	0	1
2003	2002	25212250	25212250	0	0	1	1	0	0	0	0	1
2004	2003	25212250	25212250	0	0	1	1	0	0	0	0	1
2005	2004	25212250	25212250	0	0	1	1	0	0	0	0	1
2006	2005	25212250	25212250	0	0	1	1	0	0	0	0	1
2007	2006	25212250	25212250	0	0	1	1	0	0	0	0	1
2002	2001	25212270	25212270	0	0	1	1	0	0	0	0	1
2003	2002	25212270	25212270	0	0	1	1	0	0	0	0	1
2004	2003	25212270	25212270	0	0	1	1	0	0	0	0	1
2005	2004	25212270	25212270	0	0	1	1	0	0	0	0	1
2006	2005	25212270	25212270	0	0	1	1	0	0	0	0	1
2007	2006	25212270	25212270	0	0	1	1	0	0	0	0	1
2002	2001	25213010	25213010	0	0	1	1	0	0	0	0	1
2003	2002	25213010	25213010	0	0	1	1	0	0	0	0	1
2004	2003	25213010	25213010	0	0	1	1	0	0	0	0	1
2005	2004	25213010	25213010	0	0	1	1	0	0	0	0	1
2006	2005	25213010	25213010	0	0	1	1	0	0	0	0	1
2007	2006	25213010	25213010	0	0	1	1	0	0	0	0	1
2002	2001	25213017	25213017	0	0	1	1	0	0	0	0	1
2003	2002	25213017	25213017	0	0	1	1	0	0	0	0	1
