"Order","Level","Code","Parent","Code","Parent","Description","Self-explanatory texts","Supplementary unit"
"492115","6","480261500080","480261000080","4802 61 50","4802 61","Other, weighing less than 72 g/m2 and of which more than 50 % by weight of the total fibre content consists of fibres obtained by a mechanical process","Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, and non-perforated punch-cards and punch tape paper, in rolls of any size, weighing < 72 g/m² and of which > 50% by weight of the total fibre content consists of fibres obtained by a mechanical process, n.e.s. (excl. newsprint)","-"
"492116","6","480261900080","480261000080","4802 61 90","4802 61","Other","Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, and non-perforated punch-cards and punch tape paper, in rolls of any size, of which > 10% by weight of the total fibre content consists of fibres obtained by a mechanical or chemi-mechanical process, n.e.s. (excl. newsprint, such products weighing < 72 g/m² and of which > 50% by weight of the total fibre content consists of fibres obtained by a mechanical process)","-"
"492117","5","480262000080","480261000010","4802 62",,"In sheets with one side not exceeding 435 mm and the other side not exceeding 297 mm in the unfolded state","Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, and non-perforated punch-cards and punch tape paper, in square or rectangular sheets with one side <= 435 mm and the other side <= 297 mm in the unfolded state, of which > 10% by weight of the total fibre content consists of fibres obtained by a mechanical or chemi-mechanical process, n.e.s.",
"492118","6","480262100080","480262000080","4802 62 10","4802 62","Newsprint, other than that of heading 4801","Newsprint, in square or rectangular sheets with one side <= 435 mm and the other side <= 297 mm in the unfolded state","-"
"492119","6","480262500080","480262000080","4802 62 50","4802 62","Other, weighing less than 72 g/m2 and of which more than 50 % by weight of the total fibre content consists of fibres obtained by a mechanical process","Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, and non-perforated punch-cards and punch tape paper, in square or rectangular sheets with one side <= 435 mm and the other side <= 297 mm in the unfolded state, weighing < 72 g/m² and of which > 50% by weight of the total fibre content consists of fibres obtained by a mechanical process, n.e.s. (excl. newsprint)","-"
"492120","6","480262900080","480262000080","4802 62 90","4802 62","Other","Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, and non-perforated punch-cards and punch tape paper, in square or rectangular sheets with one side <= 435 mm and the other side <= 297 mm in the unfolded state, of which > 10% by weight of the total fibre content consists of fibres obtained by a mechanical or chemi-mechanical process, n.e.s. (excl. newsprint and such products weighing < 72 g/m² and of which > 50% by weight of the total fibre content consists of fibres obtained by a mechanical process)","-"
"492121","5","480269000080","480261000010","4802 69",,"Other","Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, and non-perforated punch-cards and punch tape paper, in square or rectangular sheets with one side > 435 mm or with one side <= 435 mm and the other side > 297 mm in the unfolded state, of which > 10% by weight of the total fibre content consists of fibres obtained by a mechanical or chemi-mechanical process, n.e.s.",
"492122","6","480269100080","480269000080","4802 69 10","4802 69","Newsprint, other than that of heading 4801","Newsprint, in square or rectangular sheets with one side > 435 mm or with one side <= 435 mm and the other side > 297 mm in the unfolded state","-"
"492123","6","480269500080","480269000080","4802 69 50","4802 69","Other, weighing less than 72 g/m2 and of which more than 50 % by weight of the total fibre content consists of fibres obtained by a mechanical process","Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, and non-perforated punch-cards and punch tape paper, in square or rectangular sheets with one side > 435 mm or with one side <= 435 mm and the other side > 297 mm in the unfolded state, weighing < 72 g/m² and of which > 50% by weight of the total fibre content consists of fibres obtained by a mechanical process, n.e.s. (excl. newsprint)","-"
"492124","6","480269900080","480269000080","4802 69 90","4802 69","Other","Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, and non-perforated punch-cards and punch tape paper, in square or rectangular sheets with one side > 435 mm or with one side <= 435 mm and the other side > 297 mm in the unfolded state, of which > 10% by weight of the total fibre content consists of fibres obtained by a mechanical or chemi-mechanical process, n.e.s. (excl. newsprint and such products weighing < 72 g/m² and of which > 50% by weight of the total fibre content consists of fibres obtained by a mechanical process)","-"
"492125","3","480300000080","480020000090","4803 00","48","Toilet or facial tissue stock, towel or napkin stock and similar paper of a kind used for household or sanitary purposes, cellulose wadding and webs of cellulose fibres, whether or not creped, crinkled, embossed, perforated, surface-coloured, surface-decorated or printed, in rolls or sheets","Toilet or facial tissue stock, towel or napkin stock and similar paper for household or sanitary purposes, cellulose wadding and webs of cellulose fibres, whether or not creped, crinkled, embossed, perforated, surface-coloured, surface-decorated or printed, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state",
"492126","4","480300100080","480300000080","4803 00 10","4803 00","Cellulose wadding","Cellulose wadding in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state","-"
"492127","4","480300310010","480300000080",,"4803 00","Creped paper and webs of cellulose fibres (tissues), weighing, per ply",,
"492128","5","480300310080","480300310010","4803 00 31",,"Not more than 25 g/m2","Creped paper for household or sanitary purposes and webs of cellulose fibres ""tissues"", in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state, weighing <= 25 g/m² per ply","-"
"492129","5","480300390080","480300310010","4803 00 39",,"More than 25 g/m2","Creped paper for household or sanitary purposes and webs of cellulose fibres ""tissues"", in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state, weighing > 25 g/m² per ply","-"
"492130","4","480300900080","480300000080","4803 00 90","4803 00","Other","Toilet or facial tissue stock, towel or napkin stock and similar paper for household or sanitary purposes, cellulose wadding and webs of cellulose fibres, whether or not creped, crinkled, embossed, perforated, surface-coloured, surface-decorated or printed, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state (excl. cellulose wadding, creped paper and webs of cellulose fibres ""tissues"")","-"
"492131","3","480400000080","480020000090","4804","48","Uncoated kraft paper and paperboard, in rolls or sheets, other than that of heading No 4802 or 4803","Uncoated kraft paper and paperboard, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state (excl. goods of heading 4802 or 4803)",
"492132","4","480411000010","480400000080",,"4804","Kraftliner",,
"492133","5","480411000080","480411000010","4804 11",,"Unbleached","Unbleached kraftliner, uncoated, in rolls of a width > 36 cm",
"492134","6","480411110010","480411000080",,"4804 11","Of which not less than 80 % by weight of the total fibre content consists of coniferous fibres obtained by the chemical sulphate or soda process",,
"492135","7","480411110080","480411110010","4804 11 11",,"Weighing less than 150 g/m2","Unbleached kraftliner, uncoated, in rolls of a width > 36 cm, containing >= 80% coniferous wood sulphate or soda pulp by weight in relation to the total fibre content and weighing < 150 g/m² (excl. goods of heading 4802 and 4803)","-"
"492136","7","480411150080","480411110010","4804 11 15",,"Weighing 150 g/m2 or more but less than 175 g/m2","Unbleached kraftliner, uncoated, in rolls of a width > 36 cm, containing >= 80% coniferous wood sulphate or soda pulp by weight in relation to the total fibre content and weighing >= 150 g to < 175 g/m² (excl. goods of heading 4802 and 4803)","-"
"492137","7","480411190080","480411110010","4804 11 19",,"Weighing 175 g/m2 or more","Unbleached kraftliner, uncoated, in rolls of a width > 36 cm, containing >= 80% coniferous wood sulphate or soda pulp by weight in relation to the total fibre content and weighing >= 175 g/m² (excl. goods of heading 4802 and 4803)","-"
"492138","6","480411900080","480411000080","4804 11 90","4804 11","Other","Unbleached kraftliner, uncoated, in rolls of a width > 36 cm (excl. that containing > 80% coniferous wood sulphate or soda pulp by weight in relation to the total fibre content and goods of heading 4802 and 4803)","-"
"492139","5","480419000080","480411000010","4804 19",,"Other","Kraftliner, uncoated, in rolls of a width > 36 cm (excl. unbleached and goods of heading 4802 and 4803)",
"492140","6","480419110010","480419000080",,"4804 19","Of which not less than 80 % by weight of the total fibre content consists of coniferous fibres obtained by the chemical sulphate or soda process",,
